userId,houseNumber,street,city,province,country,postalCode
403,811,Longview,Amiens,Prince Edward Island,France,80020 CEDEX 9,1
404,522,Muir,Kampinos,Saskatchewan,Poland,05-085,1
405,80,Old Gate,Ornontowice,Newfoundland and Labrador,Poland,43-178,1
406,991,Lillian,Nice,Ontario,France,06173 CEDEX 2,1
407,244,Carpenter,Klwów,Quebec,Poland,26-415,1
408,5,High Crossing,Valencia,Ontario,Spain,46005,1
409,91,Dixon,Périgueux,Quebec,France,24016 CEDEX,1
410,318,Grayhawk,Paris 02,Saskatchewan,France,75080 CEDEX 02,1
411,172,Schurz,Paris 11,Newfoundland and Labrador,France,75547 CEDEX 11,1
412,861,Fuller,Gnieżdżewo,Saskatchewan,Poland,84-130,1
413,271,Bunker Hill,Périgny,Nova Scotia,France,17189 CEDEX,1
414,380,Judy,Rungis,Saskatchewan,France,94598 CEDEX 2,1
415,392,Algoma,Le Mans,Quebec,France,72029 CEDEX 2,1
416,363,Ryan,Hoogeveen,Quebec,Netherlands,7909,1
417,862,Forest Dale,Stoczek Łukowski,Prince Edward Island,Poland,21-450,1
418,887,Coleman,Chartres,Prince Edward Island,France,28009 CEDEX,1
419,312,Fieldstone,Paris 10,Saskatchewan,France,75464 CEDEX 10,1
420,251,Fair Oaks,Boulogne-Billancourt,Quebec,France,92511 CEDEX,1
421,69,Novick,Pau,Newfoundland and Labrador,France,64080 CEDEX,1
422,710,Di Loreto,Olszówka,Alberta,Poland,62-641,1
423,941,Arrowood,Żarki-Letnisko,Nova Scotia,Poland,42-311,1
424,880,Trailsway,Kunów,New Brunswick,Poland,27-415,1
425,561,Maryland,Szelków,Ontario,Poland,45-559,1
426,646,Talmadge,Paris 05,Nova Scotia,France,75235 CEDEX 05,1
427,934,Bluejay,München,New Brunswick,Germany,81373,1
428,437,Beilfuss,Girona,New Brunswick,Spain,17080,1
429,615,Badeau,Łąka Prudnicka,Newfoundland and Labrador,Poland,02-158,1
430,432,Helena,Brochów,Nova Scotia,Poland,05-088,1
431,836,Meadow Valley,Angoulême,New Brunswick,France,16999 CEDEX 9,1
432,522,Northview,Hamburg Winterhude,Alberta,Germany,22303,1
433,210,Pawling,Puget-sur-Argens,Nova Scotia,France,83484 CEDEX,1
434,154,Fisk,Regulice,Newfoundland and Labrador,Poland,33-164,1
435,712,Doe Crossing,Dębno,Saskatchewan,Poland,74-400,1
436,742,Iowa,Montpellier,Saskatchewan,France,34004 CEDEX 1,1
437,867,Huxley,Rajsko,Newfoundland and Labrador,Poland,32-626,1
438,894,Lawn,Werbkowice,Saskatchewan,Poland,22-550,1
439,772,Vahlen,Tarragona,Ontario,Spain,43071,1
440,419,Commercial,Lipka,Quebec,Poland,77-420,1
441,885,Fieldstone,Montpellier,Nova Scotia,France,34004 CEDEX 1,1
442,273,Welch,Leżajsk,Alberta,Poland,37-300,1
443,49,Alpine,Wyszki,Alberta,Poland,17-132,1
444,951,Logan,Tworków,New Brunswick,Poland,47-451,1
445,772,Magdeline,Baranowo,Newfoundland and Labrador,Poland,06-320,1
446,721,Ramsey,Les Sables-d'Olonne,Nova Scotia,France,85109 CEDEX,1
447,84,Mayer,Łopuszna,Ontario,Poland,34-432,1
448,938,Dayton,Kcynia,New Brunswick,Poland,89-240,1
449,64,Spohn,Kobylin,Quebec,Poland,63-740,1
450,790,Westerfield,Paris 04,Alberta,France,75195 CEDEX 04,1
451,26,Russell,Duszniki-Zdrój,Prince Edward Island,Poland,57-340,1
452,765,Arkansas,Sędziejowice,Alberta,Poland,98-160,1
453,923,Dovetail,Nantes,Alberta,France,44200,1
454,806,David,Toulouse,Nova Scotia,France,31059 CEDEX 9,1
455,953,Reinke,Berlin,Prince Edward Island,Germany,12683,1
456,559,Center,Sułoszowa,Ontario,Poland,32-045,1
457,715,Morrow,Barcelona,Nova Scotia,Spain,08075,1
458,790,Pine View,Remiremont,Quebec,France,88204 CEDEX,1
459,737,Prairie Rose,Ferrol,Saskatchewan,Spain,15490,1
460,234,Pepper Wood,Sainte-Geneviève-des-Bois,Prince Edward Island,France,91709 CEDEX,1
461,502,Florence,Regimin,Nova Scotia,Poland,06-461,1
462,787,Onsgard,Dobra,Ontario,Poland,72-210,1
463,851,Iowa,Ińsko,Prince Edward Island,Poland,73-140,1
464,449,Ruskin,Lons-le-Saunier,Saskatchewan,France,39029 CEDEX,1
465,905,Brentwood,Wleń,Saskatchewan,Poland,59-610,1
466,580,Northfield,Puńsk,Ontario,Poland,16-515,1
467,168,Pine View,Osiek nad Notecią,Prince Edward Island,Poland,75-571,1
468,301,Dapin,Gniezno,Nova Scotia,Poland,62-210,1
469,354,Elka,Meylan,Alberta,France,38944 CEDEX,1
470,36,Sachs,Vitoria-Gasteiz,Quebec,Spain,01080,1
471,510,Glacier Hill,Aubenas,British Columbia,France,07204 CEDEX,1
472,587,Fairview,Żoliborz,British Columbia,Poland,05-094,1
473,345,Waubesa,Piekielnik,New Brunswick,Poland,34-472,1
474,31,Fieldstone,Wąwolnica,Nova Scotia,Poland,24-160,1
475,793,Elmside,Chenôve,Quebec,France,21304 CEDEX,1
476,656,Sundown,Donostia-San Sebastian,Newfoundland and Labrador,Spain,20015,1
477,105,Cardinal,Wilkowice,Ontario,Poland,43-365,1
478,920,Hermina,Lipnica Wielka,British Columbia,Poland,34-483,1
479,689,East,Pessac,British Columbia,France,33604 CEDEX,1
480,785,Hallows,Les Clayes-sous-Bois,Nova Scotia,France,78345 CEDEX,1
481,413,Park Meadow,Paris 18,Alberta,France,75884 CEDEX 18,1
482,410,Holmberg,Angoulême,Quebec,France,16999 CEDEX 9,1
483,274,Northport,Oświęcim,Newfoundland and Labrador,Poland,32-610,1
484,902,Valley Edge,Auch,New Brunswick,France,32010 CEDEX,1
485,102,Oakridge,Chruszczobród,Newfoundland and Labrador,Poland,15-337,1
486,166,Tony,Gromnik,Prince Edward Island,Poland,33-180,1
487,378,Nelson,Józefów,Ontario,Poland,24-340,1
488,253,Almo,Krzyżanów,Newfoundland and Labrador,Poland,99-314,1
489,725,Buena Vista,Białogard,Alberta,Poland,78-210,1
490,250,Laurel,Châlons-en-Champagne,Newfoundland and Labrador,France,51039 CEDEX,1
491,523,Grover,Braunschweig,Newfoundland and Labrador,Germany,38126,1
492,846,Anniversary,Regimin,Quebec,Poland,06-461,1
493,812,Everett,Hengelo,Manitoba,Netherlands,7554,1
494,131,Paget,Bełk,Alberta,Poland,44-247,1
495,102,Union,Dobrzeń Wielki,British Columbia,Poland,46-081,1
496,26,Gina,Złotniki Kujawskie,Prince Edward Island,Poland,88-180,1
497,743,Memorial,Levallois-Perret,Manitoba,France,92309 CEDEX,1
498,77,Moland,Białobrzegi,Nova Scotia,Poland,37-114,1
499,234,Esch,Nekla,Nova Scotia,Poland,62-330,1
500,634,Cottonwood,Alkmaar,Nova Scotia,Netherlands,1814,1
501,427,Forest Run,Nasielsk,Quebec,Poland,05-191,1
502,888,Montana,Zduńska Wola,Newfoundland and Labrador,Poland,98-231,1
503,297,Petterle,Pruszcz Gdański,Manitoba,Poland,83-005,1
504,885,Parkside,Saarbrücken,Saskatchewan,Germany,66119,1
505,765,Lyons,Breda,Newfoundland and Labrador,Netherlands,4819,1
506,182,Kedzie,Szczerbice,Alberta,Poland,44-370,1
507,20,Derek,Pilawa,British Columbia,Poland,08-440,1
508,578,Scoville,Kalej,Ontario,Poland,42-293,1
509,773,Schiller,Bąków,Nova Scotia,Poland,46-233,1
510,595,Buell,Cran-Gevrier,Quebec,France,74964 CEDEX,1
511,822,Ilene,Gardanne,Manitoba,France,13548 CEDEX,1
512,511,Lyons,Toulon,Alberta,France,83040 CEDEX 9,1
513,46,Lakewood Gardens,Cegłów,Alberta,Poland,05-319,1
514,836,Esker,Donostia-San Sebastian,Nova Scotia,Spain,20015,1
515,237,Glacier Hill,Mirów,Prince Edward Island,Poland,53-402,1
516,199,Thompson,Konin,Ontario,Poland,62-510,1
517,931,Dorton,Sabnie,Newfoundland and Labrador,Poland,08-331,1
518,378,Melody,Valence,Ontario,France,26029 CEDEX,1
519,66,Granby,Rudy,Ontario,Poland,47-430,1
520,67,Corben,Nürnberg,Nova Scotia,Germany,90451,1
521,924,Bluestem,Paradyż,Saskatchewan,Poland,26-333,1
522,742,Lerdahl,Bobigny,Ontario,France,93017 CEDEX,1
523,586,Schiller,Trélazé,Newfoundland and Labrador,France,49804 CEDEX,1
524,327,Morning,Żyraków,Quebec,Poland,39-204,1
525,796,Clove,Wetzlar,Alberta,Germany,35581,1
526,90,Arrowood,Leiden,New Brunswick,Netherlands,2329,1
527,550,Meadow Ridge,Fuenlabrada,Ontario,Spain,28944,1
528,645,Golf Course,Angers,Newfoundland and Labrador,France,49023 CEDEX 02,1
529,807,Hovde,Ryczów,New Brunswick,Poland,34-115,1
530,983,Messerschmidt,Głubczyce,Alberta,Poland,48-100,1
531,623,Dayton,Kobylanka,Newfoundland and Labrador,Poland,73-108,1
532,193,Loftsgordon,Gnojnik,Prince Edward Island,Poland,32-864,1
533,704,Lindbergh,Freiburg im Breisgau,Prince Edward Island,Germany,79114,1
534,397,Garrison,Paris 08,Ontario,France,75419 CEDEX 08,1
535,403,Magdeline,Avignon,Ontario,France,84092 CEDEX 9,1
536,549,Judy,Taverny,Prince Edward Island,France,95251 CEDEX,1
537,705,Utah,Köln,Manitoba,Germany,50674,1
538,970,Sutteridge,Sabadell,New Brunswick,Spain,08204,1
539,924,Park Meadow,Saint-Maixent-l'École,Ontario,France,79404 CEDEX,1
540,111,Comanche,Golina,British Columbia,Poland,62-590,1
541,764,Stoughton,Dobrzeń Wielki,Quebec,Poland,46-081,1
542,936,Truax,Saint-Quentin-en-Yvelines,Alberta,France,78925 CEDEX 9,1
543,872,Menomonie,Studzienice,Quebec,Poland,77-143,1
544,805,Bayside,Duszniki-Zdrój,Quebec,Poland,57-340,1
545,34,American,Laval,Manitoba,France,53080 CEDEX 9,1
546,565,Southridge,Żarnów,New Brunswick,Poland,26-330,1
547,964,Riverside,Mrozy,Manitoba,Poland,05-320,1
548,240,Twin Pines,Rostock,Manitoba,Germany,18147,1
549,252,Canary,Paris 11,Ontario,France,75522 CEDEX 11,1
550,792,Fairview,Mosty,Alberta,Poland,84-353,1
551,711,Everett,Suraż,Nova Scotia,Poland,18-105,1
552,975,Merchant,Dębowa Łąka,New Brunswick,Poland,87-207,1
553,600,Nobel,Hamburg,Quebec,Germany,21037,1
554,726,Scofield,Bojszowy Nowe,Saskatchewan,Poland,43-220,1
555,669,Dwight,Dziewin,British Columbia,Poland,32-708,1
556,725,Clyde Gallagher,Duisburg,Manitoba,Germany,47239,1
557,730,Northview,Stanisław Górny,Nova Scotia,Poland,34-103,1
558,273,Messerschmidt,Hospitalet De Llobregat, L',Alberta,Spain,08904,1
559,629,5th,Saint-Nazaire,Prince Edward Island,France,44604 CEDEX,1
560,728,Mesta,Nancy,Quebec,France,54076 CEDEX,1
561,887,Colorado,Wólka Pełkińska,British Columbia,Poland,37-511,1
562,605,American,Paris 18,Prince Edward Island,France,75884 CEDEX 18,1
563,215,Graedel,Fontenay-sous-Bois,Newfoundland and Labrador,France,94129 CEDEX,1
564,230,Crest Line,Évry,Saskatchewan,France,91029 CEDEX,1
565,691,Buell,Promna,New Brunswick,Poland,26-803,1
566,783,Anthes,Wrocław,Ontario,Poland,54-622,1
567,341,Miller,Goczałkowice Zdrój,Alberta,Poland,43-503,1
568,664,Pankratz,Barcelona,Quebec,Spain,08075,1
569,98,Village Green,Gorzów Śląski,Newfoundland and Labrador,Poland,46-310,1
570,450,Crowley,Le Mans,New Brunswick,France,72080 CEDEX 9,1
571,678,Chive,Malczyce,Prince Edward Island,Poland,55-320,1
572,894,Nova,Przodkowo,Prince Edward Island,Poland,83-304,1
573,409,Grayhawk,Saint-Denis,Prince Edward Island,France,93285 CEDEX,1
574,445,Carberry,Parthenay,British Columbia,France,79204 CEDEX,1
575,373,Bultman,Babica,British Columbia,Poland,38-115,1
576,514,Quincy,Pilzno,Manitoba,Poland,39-220,1
577,626,Kim,Ruda Śląska,Saskatchewan,Poland,41-717,1
578,84,Alpine,Nîmes,Manitoba,France,30006 CEDEX 4,1
579,660,Texas,Ochla,Manitoba,Poland,65-980,1
580,150,Hallows,Tilburg,Saskatchewan,Netherlands,5034,1
581,278,Nancy,Dammarie-les-Lys,Nova Scotia,France,77193 CEDEX,1
582,790,Jay,Meylan,Prince Edward Island,France,38944 CEDEX,1
583,458,Fremont,Lyon,Alberta,France,69339 CEDEX 02,1
584,367,Forest,Nantes,New Brunswick,France,44004 CEDEX 1,1
585,673,Ridgeway,Siepraw,Newfoundland and Labrador,Poland,32-447,1
586,937,Trailsway,Rumilly,Prince Edward Island,France,74154 CEDEX,1
587,140,Towne,Mundolsheim,Manitoba,France,67454 CEDEX,1
588,465,Spaight,Nice,Prince Edward Island,France,06016 CEDEX 1,1
589,417,Northview,Twardawa,Ontario,Poland,47-340,1
590,139,Mendota,Berlin,Quebec,Germany,10715,1
591,411,Schmedeman,Rogów,New Brunswick,Poland,95-063,1
592,10,Meadow Ridge,Turze Pole,Ontario,Poland,36-212,1
593,681,Melrose,Rennes,British Columbia,France,35914 CEDEX 9,1
594,543,Messerschmidt,Roissy Charles-de-Gaulle,Newfoundland and Labrador,France,95943 CEDEX 2,1
595,482,Harper,Quimper,Prince Edward Island,France,29563 CEDEX 9,1
596,914,Kensington,Troyes,Alberta,France,10081 CEDEX,1
597,607,Springs,Baruchowo,Prince Edward Island,Poland,87-821,1
598,389,Glendale,Ochla,Nova Scotia,Poland,65-980,1
599,367,Bluejay,Soest,Manitoba,Netherlands,3764,1
600,164,Bartillon,Dunkerque,Saskatchewan,France,59376 CEDEX 1,1
601,183,Banding,Ludwigshafen am Rhein,New Brunswick,Germany,67067,1
602,644,Northland,Valencia,Manitoba,Spain,46005,1
603,229,Porter,Hamburg Bramfeld,Prince Edward Island,Germany,22179,1
604,982,Holmberg,Tuchów,Prince Edward Island,Poland,33-170,1
605,866,Mallory,Pau,New Brunswick,France,64017 CEDEX 9,1
606,321,Dexter,Kamienna Góra,Alberta,Poland,58-402,1
607,361,Towne,Arras,Saskatchewan,France,62036 CEDEX,1
608,263,Hazelcrest,Verdun,British Columbia,France,55109 CEDEX,1
609,75,Sullivan,Wola Uhruska,Nova Scotia,Poland,22-230,1
610,492,Schiller,Nowosielce-Gniewosz,Ontario,Poland,38-507,1
611,103,Boyd,Gennevilliers,New Brunswick,France,92622 CEDEX,1
612,957,Steensland,Cherbourg-Octeville,British Columbia,France,50109 CEDEX,1
613,154,Russell,Tomice,Saskatchewan,Poland,34-105,1
614,62,Talisman,Halle,Quebec,Germany,06116,1
615,974,Granby,Le Mans,Manitoba,France,72091 CEDEX 9,1
616,324,Lighthouse Bay,Sławatycze,Saskatchewan,Poland,21-515,1
617,594,Meadow Vale,Nowy Tomyśl,Newfoundland and Labrador,Poland,64-300,1
618,704,Emmet,Nemours,Newfoundland and Labrador,France,77794 CEDEX,1
619,291,Texas,Orléans,Quebec,France,45922 CEDEX 9,1
620,430,Village,Paris 09,Saskatchewan,France,75318 CEDEX 09,1
621,474,Pearson,Cluses,New Brunswick,France,74304 CEDEX,1
622,310,Ridge Oak,La Roche-sur-Yon,Alberta,France,85928 CEDEX 9,1
623,385,Coolidge,Kowale,Saskatchewan,Poland,83-010,1
624,355,Judy,Vandœuvre-lès-Nancy,Quebec,France,54516 CEDEX,1
625,457,Fordem,Cernay,New Brunswick,France,68704 CEDEX,1
626,90,Hermina,Nantes,Manitoba,France,44307 CEDEX 3,1
627,615,Johnson,Bolesławiec,Ontario,Poland,98-430,1
628,699,Bayside,Metz,British Columbia,France,57076 CEDEX 03,1
629,959,Milwaukee,Saint-Herblain,Ontario,France,44804 CEDEX,1
630,494,Crowley,Apeldoorn,Newfoundland and Labrador,Netherlands,7329,1
631,956,Longview,Zakroczym,Saskatchewan,Poland,05-170,1
632,457,Utah,Słubice,Prince Edward Island,Poland,69-101,1
633,631,Magdeline,Mirzec,New Brunswick,Poland,27-220,1
634,2,Sunfield,Blois,New Brunswick,France,41965 CEDEX 9,1
635,864,Thackeray,Przybyszówka,Manitoba,Poland,36-047,1
636,976,Dawn,Vannes,Alberta,France,56977 CEDEX 9,1
637,893,Dahle,Brodnica,British Columbia,Poland,87-302,1
638,494,Manley,Jankowice,Ontario,Poland,43-215,1
639,150,Division,Ajaccio,Alberta,France,20195 CEDEX 1,1
640,930,Westerfield,Wyszogród,New Brunswick,Poland,09-450,1
641,701,Huxley,Paris 10,New Brunswick,France,75480 CEDEX 10,1
642,32,Shopko,Miastków Kościelny,Alberta,Poland,08-420,1
643,735,Stuart,Piaski,Manitoba,Poland,63-820,1
644,41,Longview,Osiek,Prince Edward Island,Poland,87-340,1
645,560,Mcbride,Chojnice,Prince Edward Island,Poland,89-620,1
646,568,Del Sol,Fontainebleau,Saskatchewan,France,77304 CEDEX,1
647,626,Orin,Ojrzeń,New Brunswick,Poland,06-456,1
648,619,Northport,Sokołów Podlaski,New Brunswick,Poland,08-301,1
649,66,Haas,Villeurbanne,Alberta,France,69624 CEDEX,1
650,575,Waubesa,Apeldoorn,Ontario,Netherlands,7329,1
651,97,Shopko,La Garenne-Colombes,New Brunswick,France,92959 CEDEX,1
652,867,Melby,Pieńsk,Alberta,Poland,59-930,1
653,81,Garrison,Krosno,Ontario,Poland,38-411,1
654,624,Clemons,Paris 01,New Brunswick,France,75032 CEDEX 01,1
655,693,Starling,Koniaków,New Brunswick,Poland,43-474,1
656,826,Elgar,Godziszów Pierwszy,New Brunswick,Poland,23-302,1
657,436,Tennyson,Ryki,New Brunswick,Poland,08-500,1
658,663,Artisan,Vernon,New Brunswick,France,27204 CEDEX,1
659,557,Paget,Taverny,British Columbia,France,95251 CEDEX,1
660,617,Warner,Gostynin,Newfoundland and Labrador,Poland,09-500,1
661,919,Cody,Quimper,Ontario,France,29327 CEDEX,1
662,242,Talisman,Sosnówka,Saskatchewan,Poland,58-564,1
663,440,Pennsylvania,Pont-Audemer,British Columbia,France,27509 CEDEX,1
664,187,Dwight,Dębno,Prince Edward Island,Poland,74-400,1
665,420,Menomonie,Clermont-Ferrand,Manitoba,France,63057 CEDEX 1,1
666,999,Morrow,Reutlingen,Ontario,Germany,72768,1
667,267,Nelson,Saint-Quentin,Alberta,France,02104 CEDEX,1
668,133,Crownhardt,Lwówek Śląski,Newfoundland and Labrador,Poland,59-601,1
669,907,West,Marseille,Newfoundland and Labrador,France,13464 CEDEX 16,1
670,49,Meadow Vale,Agen,New Brunswick,France,47020 CEDEX 9,1
671,719,Dovetail,Berlin,Alberta,Germany,12169,1
672,498,East,Strasbourg,Nova Scotia,France,67200,1
673,419,Dennis,Roubaix,Nova Scotia,France,59100,1
674,993,Basil,Zeist,Manitoba,Netherlands,3709,1
675,886,Duke,Aachen,British Columbia,Germany,52080,1
676,202,Mayfield,La Rochelle,Saskatchewan,France,17004 CEDEX 1,1
677,332,Loftsgordon,Bonneuil-sur-Marne,Nova Scotia,France,94384 CEDEX,1
678,328,Portage,Kingersheim,Ontario,France,68264 CEDEX,1
679,193,Scofield,Mont-de-Marsan,Saskatchewan,France,40013 CEDEX,1
680,794,Walton,Lleida,Ontario,Spain,25005,1
681,108,East,Garwolin,British Columbia,Poland,08-400,1
682,290,Killdeer,Kalwaria Zebrzydowska,Alberta,Poland,34-130,1
683,2,Ridge Oak,Skrzydlna,Saskatchewan,Poland,34-625,1
684,110,Waywood,Kamienna Góra,British Columbia,Poland,58-402,1
685,726,Emmet,Brwinów,Ontario,Poland,05-840,1
686,375,Eagan,Paris La Défense,British Columbia,France,92083 CEDEX,1
687,492,Warner,Nowosielce-Gniewosz,British Columbia,Poland,38-507,1
688,219,Swallow,Pewel Wielka,Alberta,Poland,34-332,1
689,693,Bonner,Ozimek,Ontario,Poland,46-040,1
690,528,Talmadge,Sevilla,Manitoba,Spain,41015,1
691,15,Mariners Cove,Rouen,Manitoba,France,76029 CEDEX,1
692,85,Mcguire,Corbeil-Essonnes,Quebec,France,91815 CEDEX,1
693,808,Fairview,La Garde,Newfoundland and Labrador,France,83953 CEDEX,1
694,195,Shasta,Przesmyki,Prince Edward Island,Poland,08-109,1
695,702,Sommers,Bourges,Saskatchewan,France,18013 CEDEX,1
696,382,Carpenter,Stalowa Wola,British Columbia,Poland,37-467,1
697,260,Ridgeview,Argenteuil,Nova Scotia,France,95109 CEDEX,1
698,264,Florence,Barcelona,Manitoba,Spain,08030,1
699,715,Green Ridge,Chorkówka,New Brunswick,Poland,38-458,1
700,726,Carberry,Saint-Étienne,Manitoba,France,42963 CEDEX 9,1
701,151,Heath,Trzebiatów,Saskatchewan,Poland,72-321,1
702,690,Mifflin,Paris 14,British Columbia,France,75669 CEDEX 14,1
703,782,Doe Crossing,Badajoz,Prince Edward Island,Spain,06010,1
704,811,Carey,Praszka,Ontario,Poland,46-320,1
705,466,Mayfield,Sant Cugat Del Valles,Nova Scotia,Spain,08190,1
706,137,Wayridge,Évry,Alberta,France,91029 CEDEX,1
707,305,Hoepker,Jagiełła,Ontario,Poland,37-511,1
708,132,Loomis,Angoulême,Alberta,France,16999 CEDEX 9,1
709,27,Goodland,Pau,Nova Scotia,France,64058 CEDEX 9,1
710,328,Beilfuss,Malczyce,Manitoba,Poland,55-320,1
711,60,Onsgard,Saint-Jouan-des-Guérets,Newfoundland and Labrador,France,35435 CEDEX,1
712,890,Hanover,Nowe,Nova Scotia,Poland,99-333,1
713,325,Charing Cross,Abbeville,Manitoba,France,80146 CEDEX,1
714,734,Fair Oaks,Arnhem,Manitoba,Netherlands,6804,1
715,304,Jenna,Łopuszno,Ontario,Poland,26-070,1
716,624,Ronald Regan,Suresnes,Nova Scotia,France,92154 CEDEX,1
717,132,Bellgrove,Miętne,New Brunswick,Poland,08-420,1
718,798,Cordelia,Paris 17,British Columbia,France,75808 CEDEX 17,1
719,819,Meadow Ridge,Bodzentyn,Ontario,Poland,26-010,1
720,965,Eastwood,Aix-les-Bains,Manitoba,France,73104 CEDEX,1
721,895,Orin,Bondoufle,Saskatchewan,France,91077 CEDEX,1
722,789,West,Woippy,Prince Edward Island,France,57148 CEDEX,1
723,841,Clove,Blois,Manitoba,France,41965 CEDEX 9,1
724,699,Kedzie,Soest,British Columbia,Netherlands,3764,1
725,878,Arkansas,Lyon,Quebec,France,69286 CEDEX 02,1
726,131,Bellgrove,Oyonnax,Quebec,France,01117 CEDEX,1
727,30,Iowa,Siepraw,Manitoba,Poland,32-447,1
728,145,Golf View,Sępopol,Manitoba,Poland,11-210,1
729,913,High Crossing,La Ravoire,New Brunswick,France,73494 CEDEX,1
730,281,Jenna,Jabłonowo Pomorskie,Alberta,Poland,87-330,1
731,643,Bay,Nielisz,Quebec,Poland,22-413,1
732,904,Pleasure,Évry,Prince Edward Island,France,91914 CEDEX 9,1
733,210,Portage,Tours,Quebec,France,37922 CEDEX 9,1
734,363,Kennedy,Chamalières,New Brunswick,France,63409 CEDEX,1
735,521,Arrowood,Cergy-Pontoise,Newfoundland and Labrador,France,95611 CEDEX,1
736,979,Jay,Pruszków,Quebec,Poland,05-804,1
737,94,Mariners Cove,Łapsze Niżne,Manitoba,Poland,34-442,1
738,817,Cody,Bollène,Quebec,France,84504 CEDEX,1
739,714,Maple Wood,Bergerac,British Columbia,France,24111 CEDEX,1
740,170,Anderson,Jankowice,Quebec,Poland,43-215,1
741,386,Becker,Almelo,Alberta,Netherlands,7609,1
742,502,Granby,Rzozów,Newfoundland and Labrador,Poland,32-060,1
743,131,Brickson Park,Fresnes,New Brunswick,France,94264 CEDEX,1
744,609,Fieldstone,Courtaboeuf,Newfoundland and Labrador,France,91965 CEDEX,1
745,365,Esch,Granada,Nova Scotia,Spain,18010,1
746,644,Prairie Rose,Futuroscope,Ontario,France,86983 CEDEX,1
747,455,Del Mar,Abbeville,Newfoundland and Labrador,France,80104 CEDEX,1
748,978,Jana,Dębe Wielkie,British Columbia,Poland,05-311,1
749,866,Banding,Bonneuil-sur-Marne,Quebec,France,94865 CEDEX,1
750,671,Mandrake,Saint-Gaudens,New Brunswick,France,31804 CEDEX,1
751,332,Dennis,Roissy Charles-de-Gaulle,Saskatchewan,France,95974 CEDEX 2,1
752,598,Northridge,Haczów,Manitoba,Poland,36-213,1
753,819,Canary,Clichy,Ontario,France,92613 CEDEX,1
754,545,Crowley,Vitry-le-François,Manitoba,France,51361 CEDEX,1
755,492,Oakridge,Włoszakowice,Saskatchewan,Poland,64-140,1
756,37,Katie,Przecław,Newfoundland and Labrador,Poland,72-005,1
757,835,Bluejay,Delft,Nova Scotia,Netherlands,2614,1
758,914,Scott,Połomia,Ontario,Poland,44-323,1
759,799,Hollow Ridge,Katwijk,Quebec,Netherlands,2228,1
760,198,Leroy,Opoczno,Newfoundland and Labrador,Poland,26-301,1
761,984,Oakridge,Racławice,Quebec,Poland,32-222,1
762,364,Lien,Angoulême,Alberta,France,16004 CEDEX,1
763,518,Forest Run,Strzelce Krajeńskie,Nova Scotia,Poland,66-500,1
764,824,Bluestem,Paris 19,Newfoundland and Labrador,France,75934 CEDEX 19,1
765,545,Carpenter,Dąbrowa,Alberta,Poland,88-306,1
766,548,Golf Course,Barcelona,British Columbia,Spain,08075,1
767,903,Sycamore,Przemków,British Columbia,Poland,59-171,1
768,545,Glacier Hill,Köln,Saskatchewan,Germany,50674,1
769,712,Mendota,Tours,Saskatchewan,France,37072 CEDEX 2,1
